Categories,close,%Change,EMA50,lagged EMA50,RSI,RSI-based MA,RSI-RSIMA,ATR,ADX,MACD,RP,RHODL,RR,MVRV-Z,SupplyP,MinerFeeRev%,Thermocap,AA,AVGFees,Puell,INVCAP,ASOPR,AccuTrend,NUPL,BTCINFLATION,Liveliness,NVT,CVDD,SP500,NASDAQ,POSNEG
2,11136,-7.02%,9280.002,9204.247,55.73011,68.71511,-12.985,1028.662,36.22861,753.6162,5150.721,856.4528,0.004005,2.142326,15865094,3.86E-02,1.20E+10,822472,0.000226,2.287373,7.96E+10,1.092172,0.636212,0.538812,0.043736,0.609333,25.67051,3279.742,#N/A,#N/A,0
2,11349,-6.19%,9880.648,9820.715,53.48392,58.94673,-5.46281,1007.185,32.38571,645.3739,5254.343,813.4199,0.003901,2.113263,15685645,4.69E-02,1.22E+10,777665,0.000244,1.709167,8.14E+10,1.019673,0.652056,0.537021,0.033593,0.609053,10.11939,3306.616,2999.91,8196.043,0
2,10025.86,-7.64%,10516.95,10536.99,41.57328,56.6221,-15.0488,692.0363,19.6373,161.1613,5584.161,666.6016,0.003311,1.500264,14176363,3.00E-02,1.29E+10,761105,0.000163,1.723375,8.69E+10,1.022354,0.311852,0.446632,0.039553,0.613835,30.23863,3531.073,2840.6,7773.938,0
2,10130,-5.93%,10496.9,10511.87,43.81889,50.77062,-6.95173,684.3253,19.35321,-60.0479,5594.298,585.1088,0.003183,1.503411,14235197,2.98E-02,1.30E+10,770008,0.000169,1.491735,8.71E+10,0.996163,0.103871,0.447856,0.035292,0.612938,36.09285,3539.005,2924.43,8020.207,0
2,7474.85,-6.85%,8790.185,8843.872,30.84578,39.21753,-8.37175,368.9937,46.94409,-276.374,5678.165,544.4388,0.002147,0.589523,10510036,1.46E-02,1.41E+10,744124,8.90E-05,1.294194,8.81E+10,0.956697,0.016825,0.243891,0.043476,0.610392,28.15375,3709.472,3004.52,8119.793,0
2,7616.46,-5.77%,8738.181,8783.966,29.02089,43.00281,-13.9819,378.2143,21.70092,-217.975,5703.788,534.0458,0.002059,0.615781,10438930,2.11E-02,1.46E+10,793352,0.000114,1.031272,8.84E+10,0.963793,0.416404,0.253778,0.035214,0.610291,30.32297,3792.646,3103.54,8506.211,0
2,6908.64,-5.74%,8560.674,8628.104,22.61104,37.76881,-15.1578,412.3983,27.61805,-401.394,5681.211,661.3957,0.001888,0.438999,9888288,1.03E-02,1.46E+10,559885,6.37E-05,0.90536,8.80E+10,1.006115,0.516704,0.193006,0.033635,0.610687,32.04952,3808.579,#N/A,#N/A,0
2,9600.08,-5.77%,9125.381,9106.005,50.39697,65.04405,-14.6471,457.0729,32.90589,293.3888,5817.113,1568.588,0.00232,1.191385,14141274,1.75E-02,1.59E+10,791501,9.39E-05,1.173624,9.01E+10,1.028685,0.978141,0.395895,0.035923,0.607106,23.40179,3994.011,3386.15,9817.18,0
2,8778.3,-5.66%,9218.494,9236.461,37.99344,54.55263,-16.5592,443.7743,23.49914,26.33012,5828.005,1396.469,0.002065,0.925777,12711045,1.69E-02,1.61E+10,773379,8.88E-05,1.002539,9.02E+10,0.97742,1,0.339609,0.034604,0.606943,30.76411,4011.844,3116.39,8980.773,0
2,8037.76,-9.70%,9048.468,9089.722,33.64446,41.50222,-7.85776,424.3775,22.46246,-229.037,5816.161,1417.397,0.001933,0.717993,11125251,8.11E-03,1.63E+10,643994,5.34E-05,1.090611,9.00E+10,0.982172,0.69309,0.282941,0.040264,0.606222,44.5524,4033.152,#N/A,#N/A,0
2,5165.25,-8.38%,8503.001,8639.236,24.27121,35.7466,-11.4754,735.9779,37.5816,-894.126,5623.878,1891.528,0.001212,-0.14908,8023632,3.20E-02,1.63E+10,765687,0.000189,0.553198,8.64E+10,0.926404,0.853636,-0.08141,0.032478,0.607908,24.87409,4067.801,#N/A,#N/A,0
2,5037.61,-5.76%,8248.13,8379.172,25.16157,33.82893,-8.66736,759.7981,42.17428,-1054.23,5588.823,1880.581,0.001122,-0.17702,8152936,3.97E-02,1.63E+10,729759,0.000228,0.476976,8.58E+10,0.888756,0.942625,-0.11433,0.030156,0.608021,16.69491,4070.565,2386.13,6904.594,0
2,5818.25,-6.14%,7741.636,7820.141,36.61502,30.73645,5.878567,781.652,40.76665,-841.755,5562.829,1330.841,0.001367,0.087534,8981129,2.06E-02,1.64E+10,553438,0.00016,0.621434,8.53E+10,1.016233,0.930545,0.046967,0.0322,0.608022,33.54934,4074.871,#N/A,#N/A,0
2,6372.36,-5.71%,7537.134,7584.676,43.65683,37.18307,6.473761,711.3598,32.73607,-469.984,5565.622,1218.482,0.001483,0.279212,9568051,2.10E-02,1.64E+10,839420,0.00015,0.822304,8.54E+10,0.999668,1,0.139447,0.039419,0.607856,31.35407,4080.633,2541.47,7502.379,0
2,5877.21,-5.99%,7423.611,7486.73,38.98194,39.37114,-0.3892,665.3239,31.42047,-456.552,5557.483,1200.998,0.001357,0.114798,8805208,1.10E-02,1.65E+10,579529,9.05E-05,0.733607,8.52E+10,0.949008,0.934567,0.061036,0.038375,0.607591,45.61076,4080.905,#N/A,#N/A,0
2,6871.91,-5.78%,7236.448,7251.327,49.62656,50.02824,-0.40168,530.9053,20.67193,41.19036,5523.396,1372.967,0.001525,0.41257,10535035,1.01E-02,1.66E+10,739563,7.21E-05,0.892896,8.46E+10,0.897758,0.904818,0.195707,0.041434,0.606195,32.22343,4088.865,#N/A,#N/A,0
2,8729.86,-8.47%,7966.354,7935.19,55.17403,70.6369,-15.4629,546.173,41.74321,590.8504,5680.488,2227.682,0.001828,0.943905,13517136,2.89E-02,1.71E+10,872989,0.000221,1.133077,8.73E+10,0.973287,0.33826,0.352469,0.043116,0.603995,37.11264,4132.826,#N/A,#N/A,0
2,8715.73,-5.08%,8532.463,8524.983,46.50649,57.54748,-11.041,541.3913,25.55987,238.6904,5721.749,1621.453,0.001881,1.014025,13162571,9.20E-02,1.72E+10,808246,0.000342,0.413226,8.80E+10,1.008663,0.459502,0.348131,0.014497,0.603093,43.92453,4149.936,#N/A,#N/A,0
2,9522.46,-6.72%,8812.135,8783.142,53.7724,54.37049,-0.59809,546.3229,22.25712,242.0911,5746.332,1681.298,0.002012,1.14805,14913703,1.08E-01,1.72E+10,896076,0.000322,0.503169,8.84E+10,1.034483,0.537246,0.396816,0.016128,0.602689,22.1998,4168.548,3080.82,9608.375,0
2,9268.16,-6.33%,9076.462,9068.637,47.27861,55.89421,-8.6156,475.7101,23.84584,168.7136,5775.673,1366.375,0.001942,1.072939,14002359,3.23E-02,1.73E+10,1040244,0.000116,0.707748,8.89E+10,1.003245,0.290613,0.380338,0.023198,0.601815,26.87893,4183.871,3002.1,9492.727,0
2,11068.54,-6.28%,9767.276,9714.163,65.71196,69.53423,-3.82228,474.984,40.70699,552.8261,5960.552,1490.238,0.00212,1.507958,16848501,1.08E-01,1.78E+10,952139,0.000371,0.708428,9.22E+10,1.033853,0.419483,0.461044,0.017587,0.598377,44.70887,4283.25,#N/A,#N/A,0
2,17170,-8.29%,15104.24,15019.92,55.60515,76.51749,-20.9123,1000.672,52.00608,1182.872,7344.753,2946.158,0.00281,2.631837,17279685,9.97E-02,1.91E+10,1119867,0.000321,1.335441,1.17E+11,1.038922,0.841381,0.570815,0.018612,0.603246,25.34892,4949.165,#N/A,#N/A,0
2,38171.57,-5.18%,25914.01,25413.7,76.05892,83.39333,-7.3344,2942.877,50.65593,4623.871,10958.19,12261.33,0.006139,6.291514,17880986,8.47E-02,2.01E+10,1179133,0.000277,2.972324,1.84E+11,1.160078,1,0.715193,0.019695,0.613895,36.31799,5958.627,#N/A,#N/A,0
2,35452.59,-7.12%,26288.07,25914.01,64.63695,82.46435,-17.8274,3316.52,47.28912,4315.353,11015.34,11788.35,0.005302,5.500538,17729534,1.23E-01,2.02E+10,1206924,0.000403,2.48188,1.85E+11,1.065137,1,0.690621,0.019069,0.614061,25.49476,5990.23,3799.61,13036.43,0
2,36754.67,-6.06%,27853.8,27490.5,61.50465,77.60091,-16.0963,3653.59,37.53944,3624.071,11338.07,9074.752,0.005773,5.577406,17625327,1.32E-01,2.03E+10,1204500,0.000428,2.67323,1.91E+11,1.070793,0.997253,0.691347,0.01919,0.61449,26.64962,6073.011,3768.25,12998.5,0
2,30407.13,-6.47%,29954.43,29935.95,42.93505,53.74801,-10.813,3301.096,26.22945,271.0272,11696.38,5182.579,0.004782,3.926613,16162318,8.56E-02,2.07E+10,1102166,0.000257,1.96452,1.97E+11,1.075113,0.605998,0.615725,0.017556,0.614685,28.49269,6242.508,3750.77,13270.6,0
2,54142.13,-5.82%,40605.3,40052.77,68.78968,73.80553,-5.01585,3894.749,38.11694,5130.296,14549.54,13945.24,0.00781,6.907124,18019936,1.37E-01,2.17E+10,1094537,0.000462,2.934283,2.49E+11,1.083406,0.128364,0.730984,0.016414,0.616832,31.1637,6880.289,3876.5,13533.05,0
2,48899.99,-9.68%,40930.58,40605.3,55.49056,72.39254,-16.902,4282.134,35.69744,4555.386,14690.33,15036.34,0.006976,5.918407,17534484,1.88E-01,2.17E+10,1058640,0.000637,2.485359,2.52E+11,1.09047,0.218163,0.697364,0.015667,0.617021,22.7235,6939.969,3881.37,13465.2,0
2,47058.48,-5.39%,41502.73,41275.96,51.24083,69.89689,-18.6561,4371.248,31.55569,3517.985,14912.63,14707.47,0.007091,5.559778,16963491,1.35E-01,2.18E+10,1215092,0.000468,3.08321,2.56E+11,1.078016,0.281089,0.684066,0.019276,0.617635,20.49118,7028.302,3829.34,13119.43,0
2,55636.15,-5.66%,47388.83,47052.21,57.81244,60.99311,-3.18067,3990.196,25.46477,3128.392,16250.32,11219.17,0.007879,6.04595,17786109,1.09E-01,2.27E+10,1165695,0.000387,3.0626,2.80E+11,1.037252,0.143195,0.708788,0.018263,0.618651,32.605,7491.626,3968.94,13459.71,0
2,54110.07,-5.67%,49794.38,49618.23,50.32146,62.62062,-12.2992,3804.273,21.29516,2264.15,16713.98,9621.781,0.007679,5.539017,17324732,8.26E-02,2.31E+10,1145945,0.000286,2.945099,2.89E+11,1.059337,0.01719,0.693862,0.01863,0.618599,37.95016,7646.262,3940.59,13377.54,0
2,56274.41,-6.30%,55712.51,55689.58,44.06285,57.76854,-13.7057,3285.878,22.62554,1220.041,19035.69,12090.41,0.006957,4.6605,16639781,2.17E-01,2.45E+10,1046276,0.000782,2.077976,3.31E+11,1.12496,0.006573,0.660969,0.015253,0.620375,24.70386,8519.438,#N/A,#N/A,0
2,53241.92,-6.94%,55122.53,55199.29,43.9489,44.07016,-0.12126,3282.512,21.05689,-413.718,19688.18,9346.892,0.006574,3.952935,15765513,8.08E-02,2.52E+10,1288579,0.000331,2.754612,3.43E+11,1.02818,0.079119,0.630738,0.022326,0.621465,30.1996,8916.915,4164.66,13633.5,0
2,46775.51,-6.25%,54659.64,54981.44,34.17188,47.53496,-13.3631,3969.6,25.4472,-1598.11,20190.96,10389.86,0.005659,2.990776,14283182,7.51E-02,2.59E+10,960850,0.000269,1.567242,3.52E+11,1.004329,0.127665,0.568472,0.015109,0.621494,20.40796,9181.589,#N/A,#N/A,0
2,43580.5,-6.18%,53915.87,54337.72,29.96599,44.58573,-14.6197,4144.271,30.18376,-2500.05,20130.69,9897.172,0.005114,2.646384,14130845,9.15E-02,2.59E+10,958096,0.000304,1.3879,3.51E+11,0.96222,0.16448,0.535826,0.01486,0.621484,15.08501,9209.502,4163.29,13379.05,0
2,37340.77,-8.08%,51758.33,52346.81,29.31075,38.35385,-9.0431,5252.464,41.12505,-4416.9,19861.44,9865.542,0.0045,1.939669,13673562,1.60E-01,2.60E+10,947763,0.000579,1.099631,3.46E+11,0.973315,0.294236,0.466977,0.013498,0.622138,15.84607,9311.646,4155.86,13470.99,0
2,34758.67,-7.25%,50553.58,51198.27,26.98102,34.50188,-7.52086,5284.707,46.28547,-5066.83,19790.98,9745.311,0.004025,1.64811,13415151,9.87E-02,2.61E+10,963617,0.000419,1.066331,3.44E+11,0.96217,0.219152,0.432565,0.014609,0.622132,18.20031,9332.534,#N/A,#N/A,0
2,35680.47,-7.46%,48296.51,48811.45,33.0597,31.99755,1.062149,4842.867,52.70947,-4601.71,19772.86,7282.922,0.004179,1.753217,13335553,8.55E-02,2.62E+10,968617,0.000319,1.104287,3.44E+11,0.972562,0.365207,0.445827,0.014606,0.622401,9.432688,9402.709,4204.11,13748.74,0
2,36856.52,-6.09%,45519.9,45873.5,39.7406,35.84419,3.89641,4073.547,54.89353,-3368.38,19765.17,6649.876,0.004195,1.886352,13694446,4.92E-02,2.65E+10,916649,0.000179,1.202502,3.44E+11,0.965364,0.306475,0.465285,0.016086,0.622507,49.46683,9500.436,4229.89,13814.49,0
2,33575.91,-6.21%,44324.01,44762.7,34.69228,37.10833,-2.41605,3781.206,54.85029,-3277.32,19725.76,6405.738,0.004038,1.513266,12891692,3.99E-02,2.66E+10,907287,0.000147,1.175687,3.43E+11,0.987099,0.181144,0.412358,0.016331,0.622192,15.03843,9515.295,4226.52,13881.72,0
2,35841.81,-5.92%,41927.66,42176.06,42.83026,43.95386,-1.1236,3240.419,39.0108,-1069.99,19722.31,6224.254,0.004068,1.707284,13270947,3.85E-02,2.69E+10,816930,0.000139,1.103957,3.43E+11,0.986021,0,0.447604,0.01521,0.621607,37.66905,9595.996,4166.45,14030.38,0
2,31594.63,-8.83%,39876.43,40214.47,37.75268,43.96731,-6.21463,3333.449,39.26048,-1845.53,19440.09,6864.839,0.003609,1.306997,12571283,6.03E-02,2.70E+10,864243,0.000202,0.872023,3.37E+11,0.875117,0,0.386001,0.013478,0.621537,19.31061,9657.697,4280.7,14360.39,0
2,43012.97,-8.98%,45626.65,45733.33,39.03195,47.87817,-8.84622,2458.054,24.57535,-174.301,21001.43,7475.305,0.003719,2.085137,14536994,1.34E-02,3.03E+10,1007721,5.14E-05,1.388755,3.65E+11,0.978487,0.031686,0.510377,0.020076,0.618101,15.3686,10633.4,4357.73,14713.9,0
2,40719.6,-5.33%,45434.22,45626.65,34.49783,46.90567,-12.4078,2571.042,26.34669,-638.159,20967.76,7020.658,0.003528,1.870079,14458773,1.89E-02,3.04E+10,846833,6.05E-05,0.989586,3.64E+11,0.980373,0.105704,0.483816,0.015019,0.618001,15.7333,10636.32,4354.19,14746.4,0
2,62204.02,-5.79%,52027.31,51611.94,65.24415,70.42298,-5.17883,3080.36,43.50904,4313.839,22619.76,14171.04,0.004874,3.572068,18193319,2.15E-02,3.18E+10,1135695,6.32E-05,1.644721,3.95E+11,1.053992,0.845456,0.637291,0.018072,0.617536,23.0931,11172.58,4549.78,15215.7,0
2,60107.98,-5.53%,59085.58,59043.84,44.78072,57.85615,-13.0754,2985.234,24.46679,1240.313,24298.32,12730.68,0.004306,3.047762,16761123,1.37E-02,3.34E+10,1029838,4.31E-05,1.439945,4.25E+11,1.018362,0.93827,0.596979,0.018294,0.618049,12.6428,11883.05,4700.9,15973.86,0
2,56898,-5.72%,59047.49,59135.22,38.12582,55.59242,-17.4666,3054.921,23.57888,348.4418,24305.78,12575.08,0.004168,2.724263,15944952,1.29E-02,3.35E+10,983663,4.01E-05,1.334174,4.25E+11,0.989012,0.932834,0.572493,0.017554,0.618138,17.95876,11928.41,4704.54,15993.71,0
2,53757.67,-8.87%,58608.09,58806.07,36.87758,45.65848,-8.7809,3018.127,23.59379,-1279.23,24468.46,10794.32,0.003871,2.420237,14984250,1.74E-02,3.39E+10,1006720,4.98E-05,1.129156,4.28E+11,0.987623,1,0.5447,0.016073,0.618314,11.06223,12108.19,4594.62,15491.66,0
2,53638.04,-5.10%,58042.29,58222.06,38.43343,43.11475,-4.68132,3084.043,21.10208,-1418.03,24575.98,9412.54,0.003831,2.374127,14892844,1.25E-02,3.43E+10,1009846,4.58E-05,1.424949,4.30E+11,0.993727,0.858068,0.542734,0.020495,0.617938,22.28585,12201.5,4538.43,15085.47,0
2,49241.12,-8.20%,57697.15,58042.29,31.56339,42.06729,-10.5039,3688.26,23.54981,-1919.67,24461.67,9576.711,0.003356,1.998843,14340525,1.77E-02,3.43E+10,966373,6.88E-05,1.146894,4.28E+11,0.959018,0.918503,0.500216,0.018893,0.617862,11.52947,12213.18,#N/A,#N/A,0
2,47568.43,-5.84%,56249.77,56604.11,30.57223,38.88324,-8.31102,3416.162,30.91756,-2834.71,24452.86,9144.797,0.003331,1.903418,13901841,1.17E-02,3.46E+10,1110528,4.26E-05,1.197164,4.28E+11,0.983217,0.952044,0.489429,0.019872,0.617689,28.20141,12302.84,4667.45,15517.37,0
2,46727.89,-6.71%,55080.82,55421.75,33.54952,36.83226,-3.28274,3357.938,34.94519,-2960.75,24437.15,6801.618,0.003249,1.801438,13471464,1.45E-02,3.47E+10,970974,4.65E-05,1.01095,4.27E+11,0.990741,0.900887,0.477225,0.017164,0.617399,30.81538,12337.1,4668.97,15413.28,0
2,47543.09,-6.26%,52265.71,52458.47,40.57636,43.15506,-2.57869,2524.25,29.15421,-991.516,24490.61,4899.639,0.003201,1.841271,13607766,2.09E-02,3.54E+10,1049113,6.73E-05,0.952788,4.28E+11,0.988759,0.82607,0.49504,0.016293,0.616526,24.82605,12489.67,4786.35,15781.72,0
2,43436.04,-5.19%,50617.22,50910.33,32.85588,43.33688,-10.481,2465.787,30.61323,-1555.6,24451.45,4099.2,0.00296,1.507509,12853164,1.66E-02,3.57E+10,1003510,5.82E-05,0.995635,4.27E+11,0.99579,0.63364,0.448682,0.018249,0.616204,28.92923,12590.88,4700.58,15100.17,0
2,40536.73,-7.65%,42798.69,42891.02,45.45193,57.48138,-12.0295,2119.941,24.40264,540.119,24167.69,1728.159,0.00256,1.262933,12977324,1.00E-02,3.74E+10,931241,3.88E-05,0.963166,4.21E+11,0.994846,0.547818,0.414448,0.019068,0.615716,19.32969,13127.52,4380.26,13716.72,0
2,39166.51,-7.77%,41596.25,41695.43,45.5476,46.50165,-0.95405,2610.426,20.06242,132.3795,24161.38,2210.191,0.002396,1.142869,12431145,1.73E-02,3.79E+10,959692,5.85E-05,0.824277,4.21E+11,0.987024,0.22774,0.393636,0.016851,0.61565,21.01384,13314.35,4328.87,13313.44,0
2,39433.71,-6.01%,41119.62,41188.43,47.68097,49.451,-1.77003,2552.248,19.26716,-260.566,24134.85,1446.128,0.002297,1.163275,12832093,1.27E-02,3.81E+10,998219,4.46E-05,0.837268,4.20E+11,0.97584,0.245626,0.399057,0.01758,0.615444,29.42182,13366.34,4259.52,13129.96,0
2,43166.7,-5.14%,43041.63,43036.53,46.76872,62.33731,-15.5686,1905.037,22.25295,1157.362,24572.21,1338.891,0.002469,1.40709,13636690,1.09E-02,3.92E+10,920780,3.76E-05,0.996916,4.28E+11,0.989342,0.68721,0.44083,0.018168,0.615172,17.19602,13732.82,4481.15,13888.82,0
2,39535.87,-6.24%,42847.82,42983,35.37065,54.62636,-19.2557,1861.7,18.91,-106.658,24512.89,1012.385,0.002262,1.1249,12226919,1.21E-02,3.94E+10,979097,3.80E-05,0.845538,4.27E+11,0.983856,0.326551,0.390076,0.016577,0.614633,12.66482,13749.82,4412.53,13411.96,0
2,38113.82,-5.75%,41626.27,41769.63,36.54185,41.99072,-5.44887,1801.478,23.67912,-955.308,24552.34,971.619,0.002122,0.99891,11347349,1.28E-02,3.99E+10,962955,4.14E-05,0.837663,4.27E+11,0.991393,0.152476,0.365982,0.01693,0.614236,5.119094,13917.59,4175.2,12490.74,0
2,36537.22,-7.90%,40652.97,40820.96,38.17166,41.11704,-2.94537,1860.208,26.83767,-1064.59,24428.07,891.0869,0.002032,0.893538,11001234,2.23E-02,4.03E+10,1172470,7.08E-05,0.918633,4.25E+11,0.987814,0.188744,0.343383,0.018996,0.613714,3.594042,13990.3,4146.87,12317.69,0
2,28972.34,-6.55%,38895.04,39300.05,25.31381,36.70353,-11.3897,2210.726,35.54777,-2598.63,24040.11,976.5102,0.001605,0.35723,10074441,2.33E-02,4.05E+10,1001186,8.23E-05,0.680331,4.17E+11,0.947967,0.611923,0.182874,0.017527,0.613587,5.904686,14055,3935.18,11364.24,0
2,28672.94,-5.72%,36669.15,36995.52,31.48899,31.33111,0.157875,2227.542,43.60529,-2774.01,23878.35,814.9817,0.001545,0.36065,10045319,1.94E-02,4.06E+10,899195,6.29E-05,0.615718,4.14E+11,0.98032,1,0.184683,0.016181,0.61454,13.38958,14160.09,3923.68,11418.15,0
2,29788.79,-6.28%,33734.38,33895.43,43.6218,40.40534,3.216459,1788,35.80922,-1131.15,23696.44,696.2471,0.001603,0.450323,10688504,2.17E-02,4.10E+10,965377,6.92E-05,0.657888,4.11E+11,0.979822,1,0.219058,0.016414,0.613707,15.74371,14224.38,4101.23,11994.46,0
2,26555.2,-6.46%,32255.9,32488.58,33.06565,45.17061,-12.105,1577.6,24.89232,-905.325,23435.63,601.6145,0.001412,0.260101,9689131,1.21E-02,4.13E+10,757218,4.51E-05,0.547779,4.06E+11,0.974363,0.708705,0.140943,0.015311,0.613333,25.48404,14295.81,#N/A,#N/A,0
2,20372,-9.71%,30717.05,31139.29,22.2557,38.30942,-16.0537,1985.965,34.08795,-2371.98,22823.69,818.2645,0.001093,-0.17716,9530198,3.05E-02,4.14E+10,891220,9.30E-05,0.398938,3.94E+11,0.931757,1,-0.09859,0.014337,0.613975,2.521454,14350.03,3666.77,10646.1,0
2,18948.89,-7.33%,29868.63,30314.33,20.34258,35.08832,-14.7457,2014.594,38.28421,-2887.47,22637.83,861.0814,0.000986,-0.26469,9413391,2.10E-02,4.14E+10,932604,8.45E-05,0.471193,3.90E+11,0.931268,1,-0.16643,0.018835,0.615025,2.982393,14408.04,#N/A,#N/A,0
2,21313.41,-5.62%,23223.55,23301.51,46.15602,50.89467,-4.73866,1270.692,20.14762,154.7275,21826.62,595.9709,0.001094,-0.01123,10591282,1.41E-02,4.21E+10,902304,5.00E-05,0.498302,3.75E+11,0.969687,0.418978,0.001208,0.017101,0.613856,6.106252,14536.81,3966.84,11782.67,0
2,20240.72,-6.13%,22804.54,22909.19,32.75178,45.32074,-12.569,1005.984,20.16747,-528.257,21651.86,292.8248,0.001026,-0.10107,9721980,1.02E-02,4.28E+10,929085,4.31E-05,0.628126,3.71E+11,0.984815,0.021223,-0.04703,0.021206,0.610542,10.84407,14563.11,4057.66,12141.71,0
2,18790.91,-5.07%,21741.05,21861.46,29.94112,35.43795,-5.49683,854.5924,25.19658,-827.554,21529.78,306.2768,0.000943,-0.19461,9110370,1.69E-02,4.30E+10,928333,5.71E-05,0.479583,3.69E+11,,0.053803,-0.11729,0.017065,0.610093,3.74231,14599.01,3908.19,11544.91,0
3,20174.78,-9.94%,21538.97,21594.65,45.11748,42.7674,2.35008,1040.098,22.81172,-178.955,21460.86,340.5383,0.00103,-0.09533,10145319,1.78E-02,4.31E+10,947750,5.99E-05,0.51666,3.68E+11,,0.073609,-0.03967,0.016454,0.609424,9.494946,14607.42,3932.69,11633.57,0
3,4581.98,-0.37%,3554.855,3512.931,73.36851,68.74985,4.618662,235.2049,24.30441,326.5493,1516.808,16573.21,0.008911,5.477098,16277081,1.56E-01,2.92E+09,799685,0.001432,3.437324,2.22E+10,1.076052,0.802684,0.668605,0.047447,0.563172,12.94998,719.6356,2457.59,6368.31,0
3,4626.05,-0.51%,3729.914,3693.337,65.02143,69.62922,-4.60778,248.5128,24.55718,330.6758,1572.721,18612.64,0.009028,5.215873,15985345,1.10E-01,2.95E+09,586948,0.001225,3.063418,2.31E+10,1.054825,0.599144,0.659541,0.043387,0.563965,15.13767,735.2418,#N/A,#N/A,0
3,4498.25,-2.76%,3760.044,3729.914,60.06419,69.43184,-9.36765,258.8969,22.81432,304.9224,1582.116,19252.74,0.008664,4.688279,14981529,1.29E-01,2.96E+09,752538,0.001209,3.321973,2.32E+10,1.048014,0.591259,0.633125,0.04944,0.564159,8.889762,739.2633,#N/A,#N/A,0
3,4432.51,-1.46%,3786.416,3760.044,57.63021,68.92669,-11.2965,259.8735,21.19596,276.0261,1588.201,19253.93,0.008468,4.752599,15669415,1.03E-01,2.97E+09,784405,0.001015,3.627372,2.33E+10,1.028321,0.588118,0.641055,0.055817,0.564384,2.786076,741.7134,2457.85,6375.57,0
3,4334.36,-0.36%,3888.325,3870.12,52.07867,65.73536,-13.6567,274.9599,18.36913,190.35,1624.404,18695.64,0.008436,4.411588,14787981,6.42E-02,3.01E+09,627142,0.000665,3.00745,2.39E+10,1.016604,0.488036,0.623975,0.047673,0.564426,10.55268,750.777,#N/A,#N/A,0
3,4251.36,-1.91%,3902.562,3888.325,49.37177,64.33026,-14.9585,270.3906,17.93087,158.0742,1631.393,18669.3,0.00823,4.245549,14411384,7.67E-02,3.02E+09,558809,0.000742,2.387522,2.40E+10,1.049936,0.459838,0.615544,0.038758,0.564378,12.17814,752.787,#N/A,#N/A,0
3,4210.72,-0.96%,3914.647,3902.562,48.0547,62.76048,-14.7058,269.2099,17.6389,127.7434,1634.585,17392.56,0.008228,4.142907,14370377,6.84E-02,3.03E+09,734954,0.000631,2.989355,2.40E+10,1.01913,0.450831,0.611941,0.049106,0.564424,7.755442,755.0668,2488.11,6432.26,0
3,4164.52,-1.10%,3924.445,3914.647,46.53491,60.78056,-14.2456,271.0785,17.50074,98.83882,1638.576,16939.94,0.008293,4.046729,14140485,5.96E-02,3.04E+09,710502,0.000582,3.227417,2.41E+10,1.019355,0.452842,0.607016,0.053152,0.564445,8.269709,756.5911,2496.48,6454.28,0
3,3726.51,-0.36%,3882.93,3889.314,41.32123,50.28735,-8.96612,362.4937,24.80942,-87.5776,1628.022,14774.55,0.00728,3.268331,13613488,5.37E-02,3.07E+09,647172,0.000526,2.493499,2.39E+10,1.031674,0.379524,0.557257,0.047629,0.565027,8.444136,768.0171,#N/A,#N/A,0
3,3719.97,-0.18%,3876.539,3882.93,41.19635,48.58556,-7.38921,362.6985,26.4555,-104.871,1628.814,14398.33,0.007112,3.236544,13728658,4.32E-02,3.08E+09,588652,0.000503,2.522128,2.39E+10,1.004466,0.346156,0.560926,0.049643,0.564992,11.87011,769.2677,#N/A,#N/A,0
3,3910.11,-4.63%,3886.275,3885.302,46.56375,47.11543,-0.55168,359.7177,26.81469,-86.9944,1638.772,14020.45,0.007695,3.52344,13834753,8.18E-02,3.09E+09,786887,0.000614,2.395763,2.41E+10,1.023978,0.318061,0.579243,0.04387,0.564961,10.09915,772.2678,2506.65,6461.32,0
3,3872.06,-0.97%,3885.718,3886.275,45.78484,45.94044,-0.1556,347.88,26.9764,-89.1049,1642.185,13500.87,0.007631,3.484624,13731931,9.10E-02,3.10E+09,620717,0.000621,1.784083,2.41E+10,1.022332,0.305269,0.577283,0.032723,0.565046,10.25074,773.8476,2508.24,6456.04,0
3,3669.01,-3.12%,3854.528,3862.1,42.92689,42.62826,0.298635,320.7723,29.79081,-127.653,1646.965,10876.96,0.007123,3.066159,13484831,4.41E-02,3.13E+09,532685,0.000452,2.028124,2.42E+10,1.005814,0.208956,0.551146,0.040692,0.565177,17.26007,780.4556,#N/A,#N/A,0
